,degree,clustering_coeff,betweenness_centrality,eigenvector_centrality,community_id
289,4,0.8333333333333334,0.0,2.9078671759559596e-07,0
290,14,0.8241758241758241,1.656001488795448e-07,9.065779677735351e-07,0
291,36,0.38095238095238093,1.1430395813388053e-05,1.6933955155342513e-06,0
292,1,0.0,0.0,2.8454919021275076e-07,0
293,3,1.0,0.0,2.8853113388772535e-07,0
294,3,0.6666666666666666,0.0,3.0567222862792563e-07,0
295,10,0.5333333333333333,3.280413483960271e-07,5.219241930219019e-07,0
296,7,0.9523809523809523,8.259001299233533e-08,2.9669123393832866e-07,0
297,25,0.72,8.076083581692494e-07,1.496840455031765e-06,0
298,11,0.9454545454545454,5.5060008661556886e-08,5.498644492617865e-07,0
299,20,0.6842105263157895,2.7697150785643884e-06,3.444050668017382e-07,0
300,7,0.7619047619047619,3.350794812831891e-07,3.037665861193346e-07,0
301,3,0.6666666666666666,2.47770038977006e-07,4.4247168714294083e-07,0
302,20,0.7526315789473684,4.1766949427552433e-07,5.067199059100559e-07,0
303,21,0.580952380952381,2.055418725937821e-06,1.5565504840731862e-06,0
304,55,0.3872053872053872,0.0005666766898164685,2.6629073563702952e-05,0
305,2,1.0,0.0,2.867582925163982e-07,0
306,9,1.0,0.0,3.004108048819634e-07,0
307,4,0.6666666666666666,0.0,3.131850393459435e-07,0
308,24,0.4746376811594203,0.00011052620610761621,2.5858023196546018e-05,0
309,10,1.0,0.0,3.132028687045551e-07,0
310,13,0.5384615384615384,1.2058141896880958e-06,3.08742258891909e-07,0
311,7,0.5238095238095238,2.47770038977006e-07,3.3406729089410436e-07,0
312,26,0.4276923076923077,9.824278688326364e-06,3.353853794755673e-07,0
313,37,0.5015015015015015,8.692621382511566e-06,1.6763161142721277e-06,0
314,13,0.4230769230769231,2.0372203204776052e-07,3.932097251999673e-07,0
315,56,0.31623376623376626,0.0005317830045606431,2.7059205000738132e-05,0
316,2,1.0,0.0,2.9255246163934856e-07,0
317,7,0.5238095238095238,0.0,4.839350611696689e-07,0
318,11,0.5272727272727272,7.859753238715665e-08,5.342365316686146e-07,0
319,8,0.6785714285714286,0.0,2.9823074250563884e-07,0
320,21,0.48095238095238096,7.098236207541257e-06,3.596549194552395e-07,0
321,3,1.0,0.0,2.887528625754083e-07,0
322,72,0.2918622848200313,0.001539844923941897,2.7188743153382963e-05,0
323,39,0.4844804318488529,1.2907673073361486e-05,2.0444072062203738e-06,0
324,26,0.36615384615384616,0.0002066298702769041,2.5245173784609434e-05,0
325,39,0.601889338731444,2.342405213494842e-06,1.456702278606068e-06,0
326,19,0.6666666666666666,1.907436014346792e-06,3.218345554138392e-07,0
327,4,1.0,0.0,2.9040606278429165e-07,0
328,9,1.0,0.0,3.004108048819634e-07,0
329,30,0.22528735632183908,1.7273972834305035e-05,1.1291624821963545e-06,0
330,16,0.825,6.19425097442515e-08,3.3672811987743775e-07,0
331,20,0.5263157894736842,2.5410888031031127e-07,7.652894259251013e-07,0
332,43,0.42081949058693247,1.537280600656477e-05,2.086407093792861e-06,0
333,8,0.7857142857142857,3.18561478684722e-07,2.9886994421304386e-07,0
334,28,0.5105820105820106,8.790224598233318e-06,1.6518071999648349e-06,0
335,4,0.0,3.7424022892566125e-05,3.4507718988599e-06,0
336,3,1.0,0.0,3.0419051773097794e-07,0
337,9,0.8055555555555556,2.9732404677240726e-07,3.0070283667789895e-07,0
338,7,0.6666666666666666,5.777065524181815e-07,5.026750273372939e-07,0
339,27,0.25925925925925924,0.0003401279634875658,2.5662948592283078e-05,0
340,6,0.7333333333333333,0.0,1.0826110233482983e-06,0
341,12,0.7727272727272727,4.129500649616766e-08,8.735359364260656e-07,0
342,34,0.5775401069518716,4.82889567661434e-06,1.5429674201680605e-06,0
343,18,0.6339869281045751,1.7546444903109718e-06,3.196694277485819e-07,0
344,9,0.5,3.7484761358958244e-07,6.650717639807092e-07,0
345,16,0.65,2.9643915377606077e-07,1.5123141615114113e-06,0
346,27,0.5299145299145299,7.544007758185602e-06,3.766095080547037e-07,0
347,7,0.8095238095238095,0.0,7.84292988471743e-07,0
348,229,0.12303684976633725,0.03581733148826747,2.6060701883899625e-05,11
414,159,0.1351803200382135,0.04358334960690373,2.198516661097677e-05,11
428,115,0.26758199847444697,0.046258634547037165,0.0006126498963610872,11
1684,792,0.044774546986936364,0.3341396439113988,1.8837309725647784e-05,6
1912,755,0.10548597326400477,0.19570560818143018,0.09543108037464547,5
2814,2,1.0,0.0,3.826491688239833e-06,0
2838,4,1.0,0.0,3.950030584518638e-06,0
2885,4,1.0,0.0,3.952739109757375e-06,0
3003,4,1.0,0.0,3.950030584518638e-06,0
3173,18,0.21568627450980393,0.0005348291509757825,3.854940708484793e-06,6
3290,5,0.8,1.5338145270005133e-07,4.348028014357919e-06,0
353,102,0.31721995728984664,0.0022448267206290292,2.7987657297423102e-05,11
363,96,0.31951754385964914,0.0021149489892684815,2.0804348699286828e-05,11
366,97,0.33526632302405496,0.0012569500870883155,2.5264986824873452e-05,11
376,133,0.2631578947368421,0.008060013804582069,2.7132819546258867e-05,11
389,48,0.2845744680851064,0.0013810406643361636,1.2514431775069733e-05,7
420,34,0.4919786096256685,0.0004635284545271542,1.6187408269051842e-05,11
475,122,0.2750304836742989,0.005055289576622598,2.762333299552671e-05,11
483,231,0.1616412572934312,0.010853321266181255,4.630376715113336e-05,11
484,107,0.2671486510315641,0.0027287251447889785,5.420904877639849e-05,11
517,104,0.3525018670649739,0.0015325303654625212,2.427959330204852e-05,11
526,98,0.2457395329265727,0.001693403835623023,0.00013699526358827187,11
538,87,0.3322641005078856,0.0010145536439535529,1.9468454097951723e-05,11
563,91,0.18485958485958487,0.042869485895459344,0.000612631313673362,11
566,85,0.4070028011204482,0.0018305986437179233,2.6379510308637133e-05,11
580,84,0.3654618473895582,0.0020276424499753283,2.0429748788769183e-05,11
596,46,0.1681159420289855,0.0016108469198955109,1.9233823344614116e-05,11
601,25,0.4166666666666667,0.00036924327596938504,1.4961410142667556e-05,11
606,91,0.2549450549450549,0.001029131744163197,3.710988075178231e-05,11
629,11,0.38181818181818183,5.2425991495700816e-05,9.879123487916649e-06,11
637,115,0.19115179252479023,0.0018297881372076592,3.786732547518646e-05,11
641,66,0.31002331002331,0.0003370491289365338,2.6620024069040922e-05,11
649,5,0.4,3.292095007395257e-05,8.845172248913062e-06,11
651,73,0.323820395738204,0.0014550075062134758,2.3009149449704503e-05,11
896,126,0.38603174603174606,6.719645976587398e-05,2.591279456666924e-05,7
897,66,0.38554778554778557,1.778044916470996e-05,0.00017020573659772668,4
898,38,0.7610241820768137,1.319299496838266e-07,1.3577360175320726e-05,7
899,3,1.0,0.0,8.751548548744261e-06,4
900,13,0.5512820512820513,8.725686399386302e-07,1.0406955574516072e-05,9
901,34,0.8235294117647058,6.241433267997612e-07,1.1378359423462584e-05,9
902,46,0.8231884057971014,9.101712135321185e-07,1.5266616864617908e-05,7
903,34,0.7825311942959001,2.120598909495208e-06,1.1525727054166992e-05,9
904,3,0.6666666666666666,1.23885019488503e-07,8.653956102660739e-06,4
905,17,0.4411764705882353,3.9158080515103743e-07,1.1949703448328025e-05,11
906,78,0.5541125541125541,6.445010489614879e-06,0.00026247895798667357,4
907,13,0.4230769230769231,1.052556113417455e-06,3.388186449090865e-05,4
908,32,0.4475806451612903,0.00029976027918716144,5.10997784689305e-05,9
909,12,0.6363636363636364,9.332671468133892e-07,9.626797308535193e-06,9
910,5,1.0,0.0,8.82694049112076e-06,11
911,1,0.0,0.0,8.488854103835028e-06,4
912,9,0.4722222222222222,9.084901429156887e-07,9.49220597340041e-06,11
913,44,0.30655391120507397,9.858552617419052e-06,4.919712424038052e-05,7
914,16,0.6333333333333333,1.3753666281253019e-06,1.1632326991949846e-05,7
915,35,0.37815126050420167,6.575129895250526e-05,1.9110913405928542e-05,11
916,147,0.482900009318796,0.0007910929650707647,0.0005333394483534277,4
917,130,0.22921884317233154,0.00030695335624697154,3.0222405387355984e-05,7
918,4,0.0,0.0011922513388502502,0.00025469043735684184,0
919,29,0.8645320197044335,7.211823403398008e-06,1.2799138228600275e-05,7
920,13,0.3974358974358974,2.8926665199066556e-06,3.426413325192406e-05,4
921,106,0.5764600179694519,0.00031751098627109183,0.0004011996416615663,4
922,30,0.46436781609195404,1.9437260840365837e-06,7.224893134123675e-05,4
923,8,0.5357142857142857,1.1872458755782805e-06,1.0204967197772599e-05,9
