,degree,clustering_coeff,betweenness_centrality,eigenvector_centrality,community_id
36,11,0.9636363636363636,1.1012001732311377e-07,3.4802557526359926e-07,0
37,1,0.0,0.0,3.1350684824705347e-07,0
38,9,0.3611111111111111,1.0358943920218455e-06,8.430092799004837e-07,0
39,15,0.49523809523809526,2.0351301303386048e-07,6.453105259629393e-07,0
40,44,0.4048625792811839,1.2834568966322234e-05,2.1985485779104576e-06,0
41,24,0.4673913043478261,8.435979898502823e-07,3.6506014733981937e-07,0
42,2,1.0,0.0,3.1556890688114557e-07,0
43,1,0.0,0.0,3.1350684824705347e-07,0
44,6,1.0,0.0,3.251180254557665e-07,0
45,12,0.7272727272727273,7.216793992425492e-07,9.839521798730018e-07,0
46,5,1.0,0.0,3.2249090810532133e-07,0
47,2,1.0,0.0,3.1654111926471647e-07,0
48,22,0.329004329004329,4.578395678361068e-06,6.644445716295173e-07,0
49,4,0.5,9.91080155908024e-07,3.1973645102551143e-07,0
50,12,0.4696969696969697,0.010251116923331574,5.970326503851569e-07,0
51,7,0.8571428571428571,0.0,3.512263318900041e-07,0
52,2,1.0,0.0,3.156119628965797e-07,0
53,31,0.3827956989247312,2.1060254204415887e-05,1.100533109610579e-06,0
54,9,0.4722222222222222,3.7598957555866433e-06,4.5532746658028026e-07,0
55,18,0.738562091503268,0.0002636456947848172,6.559814621047757e-06,0
56,78,0.34865134865134867,0.0011895612979647262,3.029185405517381e-05,0
57,15,0.5238095238095238,2.820448943688252e-06,5.444546099648469e-07,0
58,12,0.2727272727272727,0.055614179665253116,0.0005974775225457218,0
59,20,0.7,0.00209225129042667,0.0004948416680136882,0
60,8,0.6785714285714286,1.1295002476131267e-07,9.244842109366397e-07,0
61,3,0.6666666666666666,0.0,3.1789267903890706e-07,0
62,26,0.5230769230769231,5.906322510426825e-06,1.3778786248802662e-06,0
63,6,1.0,0.0,6.120362030501186e-07,0
64,7,0.9523809523809523,6.257414595250594e-06,4.4561220190762245e-07,0
65,12,0.5,8.842778570555425e-07,8.553188104763338e-07,0
66,15,0.8761904761904762,4.1691563196803873e-07,1.5427575788164393e-06,0
67,76,0.36140350877192984,0.0009413734578678078,3.043872302308017e-05,0
68,9,0.8333333333333334,1.982160311816048e-07,3.312397601538062e-07,0
69,10,0.6444444444444445,1.4828661423623845e-07,7.486165084821612e-07,0
70,2,1.0,0.0,3.1567061120132127e-07,0
71,3,1.0,0.0,3.1783372517884475e-07,0
72,24,0.605072463768116,1.1693746853199721e-06,1.0551793319354549e-06,0
73,10,0.5333333333333333,5.002595072678597e-07,3.6934930328972484e-07,0
74,1,0.0,0.0,3.1350684824705347e-07,0
75,14,0.7582417582417582,1.147083513782435e-07,1.1329391338856729e-06,0
76,3,1.0,0.0,3.3248294665800787e-07,0
77,6,0.6,0.0,3.543175794427376e-07,0
78,9,1.0,0.0,3.3087401720270966e-07,0
79,12,0.9393939393939394,1.8353336220518963e-08,7.2335232295642e-07,0
80,23,0.5217391304347826,0.00015040044011890204,7.388211814016676e-07,0
81,3,0.6666666666666666,0.0,3.407027507616439e-07,0
82,34,0.41711229946524064,2.401878474569002e-05,4.401975916365913e-06,0
83,7,0.8571428571428571,0.0,3.512263318900041e-07,0
84,13,0.4230769230769231,2.274764929274607e-06,5.93973410415996e-07,0
85,14,0.6483516483516484,5.069985369660133e-07,7.773581078497683e-07,0
86,6,1.0,0.0,3.2471593606174366e-07,0
87,13,0.6410256410256411,2.0323622853594993e-05,2.561076650961282e-05,0
88,20,0.3368421052631579,2.0228653896479843e-06,9.586893227436412e-07,0
89,8,0.6785714285714286,0.0,3.284900427156227e-07,0
90,2,1.0,0.0,3.155825591436322e-07,0
91,8,0.6785714285714286,0.0,3.283118297065553e-07,0
92,21,0.7761904761904762,5.712654664898415e-07,4.0782718146458265e-07,0
93,8,0.8571428571428571,1.982160311816048e-07,3.290549667505611e-07,0
94,23,0.6086956521739131,0.00048669683494228925,4.183892699098411e-06,0
95,6,0.8666666666666667,0.0,3.241309664698472e-07,0
96,9,0.3888888888888889,0.0,5.2771575494209e-07,0
97,3,0.6666666666666666,0.0,3.1774651489705845e-07,0
98,49,0.5246598639455783,3.174480491093735e-05,5.531979222075368e-06,0
99,13,0.6410256410256411,2.6936142808785935e-06,3.399015200634011e-07,0
100,9,0.6111111111111112,0.0,3.859638331167016e-07,0
101,19,0.8304093567251462,6.90216537150231e-07,3.9846872963225074e-07,0
102,6,1.0,0.0,3.2465837341169197e-07,0
103,16,0.55,5.449504302985781e-05,2.5506379177420236e-05,0
104,32,0.6088709677419355,1.4931485793370278e-05,4.853762567181847e-06,0
105,14,0.6703296703296703,1.046140164569581e-07,7.992946978699557e-07,0
106,8,0.42857142857142855,5.533530870486467e-07,5.40650589392889e-07,0
107,1045,0.04904031237969532,0.43371196298762943,0.0011513412205544995,11
108,13,0.7948717948717948,2.9281913697282527e-07,5.286484949638586e-07,0
109,37,0.53003003003003,0.00044292369939267633,2.402263233813865e-06,0
110,5,1.0,0.0,3.2205121934905384e-07,0
111,14,0.5604395604395604,6.489215306540634e-07,3.4271439460594517e-07,0
112,3,1.0,0.0,3.178671857616864e-07,0
113,40,0.5371794871794872,0.000278645635932761,2.014194060487425e-06,0
114,1,0.0,0.0,3.1350684824705347e-07,0
115,21,0.5333333333333333,9.5829978646559e-06,3.584607669831973e-07,0
116,17,0.6617647058823529,2.0808750416306968e-06,3.498621756176449e-07,0
117,6,0.4666666666666667,7.309216149821676e-07,5.064011255611161e-07,0
118,36,0.5365079365079365,4.905425438466852e-05,4.84248440200785e-06,0
119,62,0.28714965626652567,0.0025397904353156534,2.6716694887160796e-06,0
120,4,0.5,1.895288844176871e-05,2.4449589432127425e-05,0
121,12,0.4696969696969697,4.479524990393807e-07,8.917218314063216e-07,0
122,63,0.38556067588325654,0.000979851867151698,2.990862931541342e-05,0
123,18,0.6928104575163399,6.328929662717651e-07,1.2456421739507072e-06,0
124,4,0.5,0.0,3.331144889447648e-07,0
125,4,0.6666666666666666,3.394913467818052e-06,2.4603944946654095e-05,0
126,7,0.7619047619047619,6.813676071867665e-07,5.057434939658168e-07,0
127,16,0.7333333333333333,5.158121720521308e-07,5.347083575118729e-07,0
128,28,0.5952380952380952,2.4391642020652425e-06,1.950481962808613e-06,0
129,7,0.9047619047619048,0.0,6.655946937268082e-07,0
130,16,0.35833333333333334,3.0068664015852375e-06,7.591017386344533e-07,0
131,7,1.0,0.0,3.267434017628298e-07,0
132,16,0.4,0.0,8.157804222291819e-07,0
133,18,0.5882352941176471,3.0855619723024427e-06,8.369372424958105e-07,0
134,19,0.7076023391812866,7.420498147847064e-07,1.2858614372089743e-06,0
135,10,1.0,0.0,3.4465457426824763e-07,0
136,133,0.32137161084529503,0.025154963123665643,0.0039082683499996095,4
137,16,0.5333333333333333,3.0522909087310217e-06,3.469853297314952e-07,0
138,4,0.16666666666666666,0.007236052168506075,3.1813896782626214e-07,3
139,9,0.9722222222222222,0.0,3.438571335572252e-07,0
140,11,0.8909090909090909,0.0,3.365484104523818e-07,0
141,28,0.5555555555555556,6.454843520024776e-06,1.4187469561826228e-06,0
142,43,0.530454042081949,5.242146043747849e-06,2.4280275665370813e-06,0
143,12,0.6060606060606061,1.6694981197736356e-06,3.374910608427303e-07,0
144,15,0.7047619047619048,2.47770038977006e-07,3.454038381337815e-07,0
145,2,1.0,0.0,3.155825591436322e-07,0
146,10,0.4666666666666667,9.648066833478341e-05,2.4798978749949e-05,0
147,6,0.9333333333333333,0.0,3.2415847008720757e-07,0
148,20,0.42105263157894735,0.00017501512784099597,9.314179464179744e-07,0
149,14,0.7802197802197802,7.588449050891001e-07,3.4292717809709856e-07,0
150,11,0.5636363636363636,0.00012868514090356458,6.235680022000974e-07,0
151,7,0.9047619047619048,0.0,3.272881106987419e-07,0
152,5,0.7,0.0,4.789947994280832e-07,0
153,2,1.0,0.0,3.26397631271559e-07,0
154,2,1.0,0.0,3.156254296761347e-07,0
155,3,0.6666666666666666,0.0,3.1786439052906425e-07,0
156,12,0.5303030303030303,6.865905133013164e-05,2.4870492570089735e-05,0
157,3,0.6666666666666666,0.0,3.1775782235570275e-07,0
158,25,0.3566666666666667,7.1365320604811884e-06,1.4019320258767478e-06,0
159,14,0.6263736263736264,1.4958803262278433e-06,5.820012501783758e-07,0
160,2,1.0,0.0,3.177849844447513e-07,0
161,25,0.5466666666666666,2.1844833122531883e-06,2.300296011079672e-06,0
162,8,0.8571428571428571,6.19425097442515e-08,3.294901148557399e-07,0
163,6,0.5333333333333333,3.552863888665294e-05,3.490893923840565e-07,0
164,3,0.6666666666666666,0.0,4.851276681628396e-07,0
165,11,0.6,0.0,7.441246393538938e-07,0
166,4,0.6666666666666666,3.303600519693413e-07,3.263229876951687e-07,0
167,7,0.9047619047619048,9.91080155908024e-08,3.265913887679529e-07,0
168,11,0.6909090909090909,0.0,8.69687644615941e-07,0
169,38,0.4395448079658606,0.0003811806610257078,2.628959185322117e-05,0
170,46,0.4714975845410628,1.6767329812469914e-05,2.4266751298109653e-06,0
171,22,0.21645021645021645,0.015344864659359853,1.4097702606103314e-05,0
172,41,0.45975609756097563,4.161118665957159e-05,4.7169973574510835e-06,0
173,12,0.24242424242424243,0.00333577092873291,9.471933617502405e-07,1
174,4,0.8333333333333334,0.0,3.199308225383757e-07,0
175,17,0.4264705882352941,5.653876317989586e-06,3.6814148377739444e-07,0
176,14,0.7252747252747253,1.1855216375269158e-06,7.195968250866895e-07,0
177,11,0.7636363636363637,9.344470041418512e-07,3.3548502781593324e-07,0
178,13,0.46153846153846156,1.807380079192952e-06,7.513132311666228e-07,0
179,3,0.6666666666666666,0.0,3.176311489661336e-07,0
180,20,0.7578947368421053,5.824741111102299e-07,4.0967445340925895e-07,0
181,10,0.8666666666666667,1.23885019488503e-07,3.3392985612196754e-07,0
182,3,0.6666666666666666,0.0,3.176598212280512e-07,0
183,2,1.0,0.0,3.188160299192602e-07,0
184,18,0.6339869281045751,9.287622370138075e-07,5.456548268216267e-07,0
185,26,0.5384615384615384,3.6870233252660186e-05,4.732178634545131e-06,0
186,44,0.4978858350951374,3.3116453994342255e-05,5.21944844267711e-06,0
187,16,0.8583333333333333,1.8169802858313775e-07,3.902872164588526e-07,0
188,48,0.45567375886524825,1.3380100043842389e-05,2.464698621596222e-06,0
189,7,0.9523809523809523,6.257414595250594e-06,4.4561220190762245e-07,0
190,4,0.5,4.95540077954012e-07,3.2154186823351084e-07,0
191,3,1.0,0.0,3.252775579461871e-07,0
192,5,0.4,7.43310116931018e-07,3.2206761328987405e-07,0
193,5,0.7,2.47770038977006e-07,3.220236845944892e-07,0
194,19,0.8245614035087719,4.1847394245402117e-07,4.018134110350448e-07,0
195,9,1.0,0.0,3.3087401720270955e-07,0
196,13,0.717948717948718,1.982160311816048e-07,7.022692900692067e-07,0
197,16,0.7416666666666667,3.754091499651606e-07,5.393544179368539e-07,0
198,12,0.4696969696969697,0.0018694868315383291,6.358255186312693e-07,1
199,47,0.47178538390379277,7.179923775858595e-06,2.125876342412386e-06,0
200,57,0.4342105263157895,1.814012806690916e-05,2.6603838734984457e-06,0
201,4,1.0,0.0,3.1994621694328965e-07,0
202,4,0.6666666666666666,3.00395168433124e-06,3.295915779461684e-07,0
203,57,0.42857142857142855,0.0006676269012183413,5.916410766398813e-06,0
204,22,0.5887445887445888,2.7097568743270957e-06,6.013051127367002e-07,0
205,2,1.0,0.0,3.156119628965797e-07,0
206,4,0.5,4.1295006496167666e-07,3.2819385711781963e-07,0
207,3,1.0,0.0,6.713610524499075e-07,0
208,7,0.8571428571428571,0.0,5.596819354029902e-07,0
209,2,0.0,0.00010268308889798798,3.930008573897045e-05,0
210,1,0.0,0.0,3.1350684824705347e-07,0
211,30,0.6,1.998977206602487e-05,4.726746133295731e-06,0
212,18,0.6993464052287581,1.1124051389350614e-05,4.229262875701305e-06,0
213,39,0.30364372469635625,0.0004444820259933068,2.6593421431439968e-05,0
214,17,0.5661764705882353,4.6309400142130885e-07,3.4971476182167986e-07,0
215,1,0.0,0.0,3.1350684824705347e-07,0
216,2,1.0,0.0,3.1565909375742004e-07,0
217,8,0.8214285714285714,1.5056200622255504e-05,6.016908809954201e-07,0
218,9,1.0,0.0,3.3087401720270955e-07,0
219,6,0.7333333333333333,0.0,3.24102512086513e-07,0
220,4,1.0,0.0,3.2036445417763345e-07,0
221,8,0.8571428571428571,0.0,9.031055797687023e-07,0
222,11,0.7454545454545455,2.229930350793054e-06,7.054142596496451e-07,0
223,27,0.7207977207977208,1.0938466826052499e-06,1.7183396729318674e-06,0
224,28,0.5211640211640212,3.0761685887106567e-06,1.7792385247320042e-06,0
225,10,0.8444444444444444,6.866769651648452e-07,3.333909882751552e-07,0
226,14,0.8131868131868132,3.116789776020274e-07,3.431613628012811e-07,0
227,15,0.5428571428571428,4.8905086264747134e-06,3.4426464024890194e-07,0
228,3,1.0,0.0,3.212822454231153e-07,0
229,6,0.5333333333333333,0.0,3.645392733836966e-07,0
230,9,0.2777777777777778,0.0,3.309223389212851e-07,0
231,21,0.4523809523809524,4.198555034756049e-06,1.0786155047227417e-06,0
232,25,0.62,2.0140828305852812e-06,1.504600727638628e-06,0
233,2,1.0,0.0,3.1556890688114557e-07,0
234,2,1.0,0.0,3.675114775790772e-07,0
235,5,0.8,0.0,8.255535412592386e-07,0
236,37,0.4099099099099099,1.1938080689406333e-05,2.0594003721769602e-06,0
237,7,0.8571428571428571,0.0,3.512263318900041e-07,0
238,23,0.7154150197628458,4.010845202799031e-06,4.194031001886484e-06,0
239,59,0.418468731735827,0.0001401380530708208,8.715482609817071e-06,0
240,3,0.6666666666666666,0.0,3.202711401522866e-07,0
241,2,1.0,0.0,3.155965009699429e-07,0
242,24,0.5978260869565217,4.450028557182259e-06,7.515241375957188e-07,0
243,8,0.6428571428571429,0.0,3.291719729825084e-07,0
244,2,1.0,0.0,3.1556890688114557e-07,0
245,5,0.7,2.47770038977006e-07,3.2222723036260274e-07,0
246,14,0.5934065934065934,1.609121532762417e-05,2.5934098504948108e-05,0
247,3,0.6666666666666666,2.47770038977006e-07,4.680461976989969e-07,0
248,21,0.5047619047619047,3.9439726443414315e-06,1.2514360311561981e-06,0
249,24,0.6268115942028986,1.4414102462305175e-06,9.030674970907814e-07,0
250,5,0.8,3.4475431872889086e-07,3.5863228815083364e-06,0
251,14,0.7802197802197802,1.1727781844911617e-06,6.980962985316828e-07,0
252,65,0.4033653846153846,8.484605373440173e-05,6.335649096777755e-06,0
253,3,0.6666666666666666,0.0,3.1774651489705845e-07,0
254,17,0.9044117647058824,2.1907805394395443e-07,3.924989867697323e-07,0
255,2,1.0,0.0,3.155965009699429e-07,0
256,2,1.0,0.0,3.1556890688114557e-07,0
257,18,0.5032679738562091,2.5234796034164037e-05,4.049933579837207e-06,0
258,15,0.4857142857142857,0.0,6.516327390256469e-07,0
259,8,0.6785714285714286,0.0,3.283118297065553e-07,0
260,8,0.39285714285714285,4.1295006496167666e-07,6.726598463724377e-07,0
261,38,0.4751066856330014,1.8171828710621653e-05,4.743578952964788e-06,0
262,4,1.0,0.0,3.2036445417763345e-07,0
263,7,0.9523809523809523,8.259001299233533e-08,3.268099959386099e-07,0
264,5,1.0,0.0,3.2205121934905384e-07,0
265,27,0.6410256410256411,3.5377894678340334e-06,1.2508971943540402e-06,0
266,18,0.8823529411764706,2.1907805394395443e-07,3.9709290207705587e-07,0
267,2,1.0,0.0,3.1578786166636656e-07,0
268,11,0.9090909090909091,2.5980459107963165e-07,3.627443208167229e-06,0
269,6,0.4666666666666667,4.038482949413149e-05,4.036825304884944e-06,0
270,4,0.8333333333333334,0.0,3.6902115750863235e-07,0
271,73,0.386986301369863,9.42449477536833e-05,6.113074634762676e-06,0
272,45,0.35353535353535354,2.6545163026769894e-05,2.228261396588335e-06,0
273,9,1.0,0.0,3.3087401720270955e-07,0
274,14,0.5604395604395604,2.4913141281753894e-07,7.953095293695185e-07,0
275,10,0.8666666666666667,1.23885019488503e-07,3.3392985612196764e-07,0
276,18,0.7516339869281046,8.35577724569163e-07,1.1114465629297895e-06,0
277,65,0.3466346153846154,0.0008399294223291994,3.510900271972944e-06,0
278,10,0.8,6.819575358509975e-07,3.333334052890153e-07,0
279,2,1.0,0.0,3.157488758088756e-07,0
280,43,0.4673311184939092,1.0934486812839223e-05,2.056894458441842e-06,0
281,16,0.7416666666666667,1.288618722194697e-06,7.15657969825311e-07,0
282,2,1.0,0.0,3.1556890688114557e-07,0
283,5,0.6,0.0,3.6759639997151746e-07,0
284,16,0.7,1.4638096588451053e-06,7.092732393887013e-07,0
285,47,0.43293246993524515,0.0004907189728917712,2.6780878314664964e-05,0
286,3,0.3333333333333333,0.001076015106219834,3.198285860248682e-07,0
287,1,0.0,0.0,3.1350684824705347e-07,0
288,4,0.8333333333333334,0.0,5.125858687874176e-07,0
289,4,0.8333333333333334,0.0,3.2033500243240264e-07,0
290,14,0.8241758241758241,1.656001488795448e-07,1.0584794020096752e-06,0
291,36,0.38095238095238093,1.1430395813388053e-05,1.8499240321102422e-06,0
292,3,0.3333333333333333,0.00025853161506326404,1.3794206279683976e-05,0
293,3,1.0,0.0,3.178671857616864e-07,0
294,3,0.6666666666666666,0.0,3.3779072490897376e-07,0
295,10,0.5333333333333333,3.280413483960271e-07,6.572982914755375e-07,0
296,7,0.9523809523809523,8.259001299233533e-08,3.268099959386099e-07,0
297,25,0.72,8.076083581692494e-07,1.73010958835603e-06,0
298,11,0.9454545454545454,5.5060008661556886e-08,6.64183091455278e-07,0
299,20,0.6842105263157895,3.067629054001027e-06,4.024405411765996e-07,0
300,7,0.7619047619047619,5.002595072678597e-07,3.571419049577445e-07,0
301,3,0.6666666666666666,2.47770038977006e-07,4.7261979835251416e-07,0
302,20,0.7526315789473684,5.291660118151771e-07,5.664095742358981e-07,0
303,21,0.580952380952381,2.055418725937821e-06,1.7489135103197939e-06,0
304,55,0.3872053872053872,0.00047940665647099956,2.7038098929515517e-05,0
305,2,1.0,0.0,3.159241593464535e-07,0
306,9,1.0,0.0,3.3087401720270955e-07,0
307,4,0.6666666666666666,0.0,3.315118288555943e-07,0
308,24,0.4746376811594203,9.976490874346857e-05,2.5999185983773974e-05,0
309,10,1.0,0.0,3.4465457426824763e-07,0
310,13,0.5384615384615384,1.2058141896880958e-06,3.399953379943963e-07,0
311,7,0.5238095238095238,7.999637885982053e-06,3.334178272104735e-06,0
312,26,0.4276923076923077,9.824278688326364e-06,3.6916307993083474e-07,0
313,37,0.5015015015015015,8.692621382511566e-06,2.1013771120748573e-06,0
314,13,0.4230769230769231,7.645050094946309e-05,5.202452087097094e-07,0
315,56,0.31623376623376626,0.00047484270335996343,2.7365583239981854e-05,0
316,2,1.0,0.0,3.2186483303443047e-07,0
317,7,0.5238095238095238,0.0,5.040466173558648e-07,0
318,12,0.4393939393939394,2.717536789420798e-05,7.275796819518504e-07,0
319,8,0.6785714285714286,0.0,3.284900427156227e-07,0
320,21,0.48095238095238096,1.1008873322728335e-05,4.1855707179418495e-07,0
321,3,1.0,0.0,3.1811717580012025e-07,0
322,72,0.2918622848200313,0.0014185140004424395,2.758433281794436e-05,0
323,39,0.4844804318488529,1.2907673073361486e-05,2.2707006202800882e-06,0
324,26,0.36615384615384616,0.0001885344970622289,2.540890086709304e-05,0
325,39,0.601889338731444,9.42273730387879e-06,4.997908104653158e-06,0
326,19,0.6666666666666666,1.907436014346792e-06,3.5432233163515575e-07,0
327,4,1.0,0.0,3.1992093110637877e-07,0
328,9,1.0,0.0,3.3087401720270955e-07,0
329,30,0.22528735632183908,1.667076713509186e-05,1.1928643448073724e-06,0
330,16,0.825,1.689341174843223e-07,3.9362803598957803e-07,0
331,20,0.5263157894736842,9.931941054985933e-05,1.0027091466750184e-06,0
332,43,0.42081949058693247,1.4823484154470015e-05,2.364341267293144e-06,0
333,8,0.7857142857142857,3.18561478684722e-07,3.291847211041312e-07,0
334,28,0.5105820105820106,0.0002759400818322387,1.7845983312503258e-06,0
335,1,0.0,0.0,3.1350684824705347e-07,0
336,3,1.0,0.0,3.3614905214200264e-07,0
337,9,0.8055555555555556,2.9732404677240726e-07,3.311930495262291e-07,0
338,7,0.6666666666666666,5.777065524181815e-07,6.182806875737101e-07,0
339,27,0.25925925925925924,0.0003291416339133026,2.5715892562954147e-05,0
340,6,0.7333333333333333,0.0,1.1145425760177546e-06,0
341,12,0.7727272727272727,4.129500649616766e-08,9.828539773257705e-07,0
342,34,0.5775401069518716,1.705401649591141e-05,4.945267694248154e-06,0
343,18,0.6339869281045751,1.7546444903109718e-06,3.5195311120291763e-07,0
344,10,0.4,0.0014319305875261793,0.0004784666504796099,0
345,16,0.65,2.9643915377606077e-07,1.6635321751465307e-06,0
346,27,0.5299145299145299,8.328827401127054e-06,4.3838181804581995e-07,0
347,7,0.8095238095238095,0.0,8.171495221291914e-07,0
348,229,0.12303684976633725,0.03538542209341443,3.76566268390815e-05,1
414,159,0.1351803200382135,0.03956851512915033,2.341345242218323e-05,1
428,115,0.26758199847444697,0.034440251451547256,0.0006179619168386828,1
1684,792,0.044774546986936364,0.30790528437850295,3.581944517944777e-05,6
1912,756,0.10521742177371317,0.16965403745216767,0.09543794945645794,4
2814,2,1.0,0.0,3.934075464065496e-06,0
2838,4,1.0,0.0,4.061201089291482e-06,0
2885,4,1.0,0.0,4.063934137207438e-06,0
3003,4,1.0,0.0,4.061201089291482e-06,0
3173,18,0.21568627450980393,0.000412110256504983,7.275560462625455e-06,6
3290,5,0.8,1.5338145270005133e-07,4.463236416485748e-06,0
353,102,0.31721995728984664,0.0022366494050764154,3.355181186937994e-05,1
363,96,0.31951754385964914,0.0021557487858102006,2.616133861562757e-05,1
366,98,0.3284241531664212,0.0042596181446661295,0.0005254658088408461,1
376,133,0.2631578947368421,0.008087859830135082,3.239095953048652e-05,1
389,48,0.2845744680851064,0.0014229088012437906,2.0411723706783715e-05,7
420,34,0.4919786096256685,0.00046376459979861044,1.7146863146265096e-05,1
475,122,0.2750304836742989,0.0050898082523376026,3.302083007396668e-05,1
483,231,0.1616412572934312,0.010724703118042047,5.298692764191224e-05,1
484,107,0.2671486510315641,0.0027349916058895035,6.027975660255986e-05,1
517,104,0.3525018670649739,0.0015334561664902924,2.9687846379980677e-05,1
526,98,0.2457395329265727,0.0016624070304182613,0.00014433556787769956,1
538,87,0.3322641005078856,0.001049233179984812,2.4400624588135034e-05,1
563,91,0.18485958485958487,0.03139349509769785,0.0006172238054936902,1
566,85,0.4070028011204482,0.0018415350842288791,3.161223083264793e-05,1
580,84,0.3654618473895582,0.0020679531495569475,2.5563882561932088e-05,1
596,46,0.1681159420289855,0.0015683253063879452,1.9909098843471892e-05,1
601,25,0.4166666666666667,0.00036565023979430163,1.5732855482789146e-05,1
606,91,0.2549450549450549,0.0009657340636922107,4.23527906936237e-05,1
629,11,0.38181818181818183,4.7648024937879495e-05,1.0270008364495e-05,1
637,115,0.19115179252479023,0.0018549162291155467,4.3302940970346895e-05,1
641,66,0.31002331002331,0.00031210447130549686,2.819145641916916e-05,1
649,5,0.4,2.6956675683681783e-05,9.192764216904698e-06,8
651,73,0.323820395738204,0.0014103690126204562,2.7851030807173207e-05,1
896,126,0.38603174603174606,0.00010567112276967408,2.678486117626398e-05,7
897,66,0.38554778554778557,1.668052309870954e-05,0.0001745479675857694,11
898,38,0.7610241820768137,1.0947391209085933e-05,1.4092361879570213e-05,7
899,3,1.0,0.0,9.049509083873929e-06,11
900,13,0.5512820512820513,8.725686399386302e-07,1.0991724609762436e-05,8
901,34,0.8235294117647058,6.241433267997612e-07,1.1746723943870211e-05,8
902,46,0.8231884057971014,9.101712135321185e-07,1.5723634780620153e-05,7
903,34,0.7825311942959001,2.120598909495208e-06,1.192381627044018e-05,8
904,3,0.6666666666666666,1.23885019488503e-07,8.950177268553097e-06,11
905,17,0.4411764705882353,3.9158080515103743e-07,1.2574174452670248e-05,1
906,78,0.5541125541125541,6.476614788606684e-06,0.0002692754831134151,11
907,13,0.4230769230769231,8.24425308262776e-07,3.485741802377584e-05,11
908,32,0.4475806451612903,0.0002108915849531089,5.517049023701569e-05,8
909,12,0.6363636363636364,9.332671468133892e-07,9.96646531507874e-06,8
910,5,1.0,0.0,9.127451954628288e-06,1
911,2,0.0,5.363007983491195e-05,8.783122204295185e-06,10
912,9,0.4722222222222222,9.084901429156887e-07,9.863623793639337e-06,1
913,44,0.30655391120507397,9.672667727472742e-06,5.060330704330653e-05,7
914,16,0.6333333333333333,1.3753666281253019e-06,1.2100118693882538e-05,7
915,35,0.37815126050420167,4.997094571563186e-05,1.9947292319570372e-05,1
916,147,0.482900009318796,0.0006306241449033946,0.0005535116319132191,11
917,130,0.22921884317233154,0.0006695335062023714,3.547437558588498e-05,7
918,1,0.0,0.0,8.780383615929952e-06,11
919,29,0.8645320197044335,7.211823403398008e-06,1.332194800895269e-05,7
920,13,0.3974358974358974,2.8926665199066556e-06,3.519096294489401e-05,11
921,106,0.5764600179694519,0.0002616573518776837,0.00041373829020194866,11
922,30,0.46436781609195404,3.334278101363831e-06,7.73253697920414e-05,11
923,8,0.5357142857142857,1.1872458755782805e-06,1.0532862727187053e-05,8
924,45,0.4202020202020202,7.249532324624102e-05,1.818457052471075e-05,7
